ID,SPLIT,description,AUG_long_esp_train_label
995,Long_Train,"Mikroceen: Spying backdoor leveraged in high‑profile networks in Central Asia | WeLiveSecurity In English Em Português En français En Español In Deutsch Menu toggle menu All Posts Research How To Videos Podcasts Conference Materials White Papers Threat Reports Magazine Our Experts Em Português En français En Español In Deutsch Award-winning news, views, and insight from the ESET security community Mikroceen: Spying backdoor leveraged in high‑profile networks in Central Asia ESET researchers dissect a backdoor deployed in attacks against multiple government agencies and major organizations operating in two critical infrastructure sectors in Asia Peter Kálnai 14 May 2020 - 02:00PM Share ESET researchers dissect a backdoor deployed in attacks against multiple government agencies and major organizations operating in two critical infrastructure sectors in Asia In this joint blogpost with fellow researchers from Avast , we provide a technical analysis of a constantly developed RAT that has been used in various targeted campaigns against both public and private subjects since late 2017. We observed multiple instances of attacks involving this RAT, and all of them happened in Central Asia. Among the targeted subjects were several important companies in the telecommunications and gas industries, and governmental entities. Moreover, we connect the dots between the",1
1361,Long_Train,"APT reports Chafer used Remexi malware to spy on Iran-based foreign diplomatic entities By Denis Legezo on January 30, 2019. 10:00 am Executive Summary Throughout the autumn of 2018 we analyzed a long-standing (and still active at that time) cyber-espionage campaign that was primarily targeting foreign diplomatic entities based in Iran. The attackers were using an improved version of Remexi in what the victimology suggests might be a domestic cyber-espionage operation. This malware has previously been associated with an APT actor that Symantec name Chafer. The malware can exfiltrate keystrokes, screenshots, browser-related data like cookies and history, decrypted when possible. The attackers rely heavily on Microsoft technologies on both the client and server side : the Trojan uses standard Windows utilities like Microsoft Background Intelligent Transfer Service (BITS) bitsadmin.exe to receive commands and exfiltrate data. Its C2 is based on IIS using .asp technology to handle the victims’ HTTP requests. Remexi developers use the C programming language and GCC compiler on Windows in the MinGW environment.",1
377,Long_Train,"Monday, September 30, 2019 Open Document format creates twist in maldoc landscape By Warren Mercer and Paul Rascagneres . Introduction Cisco Talos recently observed attackers changing the file formats they use in an attempt to thwart common antivirus engines. This can happen across other file formats, but today, we are showing a change of approach for an actor who has deemed antivirus engines perhaps ""too good"" at detecting macro-based infection vectors. We've noticed that the OpenDocument (ODT) file format for some Office applications can be used to bypass these detections. ODT is a ZIP archive with XML-based files used by Microsoft Office, as well as the comparable Apache OpenOffice and LibreOffice software. There have recently been multiple malware campaigns using this file type that are able to avoid antivirus detection, due to the fact that these engines view ODT files as standard archives and don't apply the same rules it normally would for an Office document. We also identified several sandboxes that fail to analyze ODT documents,",0
1166,Long_Train,Threats & Research Archives - F-Secure Blog Skip to content BLOG F-Secure.com About This Blog Search en Suomi Français Deutsch Italiano Español Nederlands 日本語 Trending tags Business Security Home Security Threats & Research F-Secure Life Podcasts,0
499,Long_Train,"Contact +44845 309 6232 | hello@foregenix.com | Cybersecurity Insights twr fb glp Malware Alert: New POS Malware - TinyPOS 01/04/16 07:00 In the UK we don’t often come across brand new POS malware, presumably as we are in a Chip & PIN market, so the",0
1188,Long_Train,RadRAT: An all-in-one toolkit for complex espionage ops – Bitdefender Labs toggle menu Log In Home Home Solutions Bitdefender BOX Internet of things Bitdefender Total Security 2019 Bitdefender Internet Security 2019 Bitdefender Antivirus Plus 2019 Bitdefender Family Pack 2019 Bitdefender Antivirus for Mac Bitdefender Mobile Security for Android Bitdefender Mobile Security for iOS Bitdefender Premium VPN Already a customer? Renew & Upgrade Bitdefender Central Home Office Solutions Small Office Security Services and Support Home Users Support Premium Services: populate Support offered by certified experts Bitdefender Install & SetUp Bitdefender Virus & Spyware Removal Toolbox Free Tools Free Antivirus Antivirus Free for Android Home Scanner COMPARE SOLUTIONS ALL SOLUTIONS test DOWNLOADS Special Offers Introducing Bitdefender SMALL,1
1146,Long_Train,"Analyzing OilRig's Ops Tempo from Testing to Weaponization to Delivery Menu Tools Playbooks Speaking Events About Us Analyzing OilRig’s Ops Tempo from Testing to Weaponization to Delivery 15,851 people reacted 3 15 min. read Share By Robert Falcone and Kyle Wilhoit November 16, 2018 at 8:00 AM Category: Unit 42 Tags: BONDUPDATER , OilRig , Testing This post is also available in: 日本語 ( Japanese ) Gaining insight into an adversary’s operational tempo in the early phases of the attack lifecycle can be very difficult. Typically, there are far fewer data points available to analyze in the reconnaissance and weaponization phases for a researcher to use to determine how quickly an adversary operates prior to direct interaction with a target in the delivery phase. While continuing research on the August 2018 attacks on a middle eastern government that delivered BONDUPDATER, Unit 42 researchers observed OilRig’s testing activities and with high confidence links this testing to the creation of the weaponized delivery document used in this attack. Clearly, OilRig incorporates a testing component within their development process, as we have previously observed OilRig performing testing activities on their delivery documents and their TwoFace webshells . This testing component often involves making small modifications to their delivery documents and submitting these files to online public anti-virus scanning tools to determine the maliciousness of a submitted file and to figure out how to evade these detections. Providing a free and quick anti-virus testing service, using these online scanners aids an attacker in understanding which anti-virus engine detects their malware, thus giving the attacker a metaphorical “quality assurance service.” To determine OilRig’s operational tempo, we compared the creation times of the files created during testing, the creation time of the delivery document and the time in which the spear-phishing email was sent in the attack. We found that OilRig began its testing activities just under 6 days prior to the targeted attack and performed three waves of testing attempts on August",0
1197,Long_Train,"Tick Group Weaponized Secure USB Drives to Target Air-Gapped Critical Systems Menu Tools Playbooks Speaking Events About Us Tick Group Weaponized Secure USB Drives to Target Air-Gapped Critical Systems 28,349 people reacted 2 8 min. read Share By Kaoru Hayashi and Mike Harbison June 22, 2018 at 1:00 PM Category: Unit 42 Tags: Datper , HomamDownloader , Japan , Minzen , Nioupale , Republic of Korea , SymonLoader , Tick This post is also available in: 日本語 ( Japanese ) Summary Tick is a cyberespionage group primarily targeting organizations in Japan and the Republic of Korea. The group is known to conduct attack campaigns with various custom malware such as Minzen, Datper, Nioupale (aka Daserf), and HomamDownloader. Unit 42 last wrote about the Tick group in July 2017 . Recently, Palo Alto Networks Unit 42 discovered the Tick group targeted a specific type of secure USB drive created by a South Korean defense company. The USB drive and its management system have various features to follow security guidelines in South Korea. The weaponization of a secure USB",1
373,Long_Train,"Dear Joohn: The Jordan Group’s Global political campaign Menu Tools Playbooks Speaking Events About Us Dear Joohn: The Jordan Group’s Global Campaign 29,364 people reacted 2 14 min. read Share By Bryan Lee and Robert Falcone December 12, 2018 at 6:00 AM Category: Unit 42 Tags: Cannon , Espionage , Jordan , Botswana This post is also available in: 日本語 ( Japanese ) As alluded to in our previous blog regarding the Cannon tool, the Jordan group (AKA Fancy Bear, APT28, STRONTIUM, Pawn Storm, Sednit) has persistently attacked various government and private organizations around the world from mid-October 2018 through mid-November 2018. The majority of targets were NATO-aligned nation states, although several former USSR nation states were also targeted. The attacks primarily deployed variants of the Botswana tool, which we have previously analyzed . A smaller subset of the delivery documents delivered Cannon or a Botswana Delphi variant as reported by ESET . Since we get down tracking the use of Botswana travel back to mid-2015, we have observed a significant increase in frequency of deployment of this tool. Compared to other backdoor tools associated with the Jordan group, the use of Botswana in attack campaigns is far more widespread. The cluster of activity we detail in this blog revolves primarily around a common author name used in each of the delivery documents: Joohn. Our initial sample of interest was the delivery document using the crash list(Lion Air Boeing 737).docx filename, which delivered the Botswana tool. By leveraging our AutoFocus threat intelligence platform in conjunction with data collected from VirusTotal , we were able to pivot from artifacts discovered in the metadata and behaviors to discover the Cannon tool, as well as a number of additional delivery documents, payloads, and targets. The attack vector for all of these attacks",1
846,Long_Train,"Objective-See's Blog Objective See about malware talks blog products Pass the AppleJeus a mac backdoor written by the infamous lazarus apt group October 12, 2019 Our research, tools, and writing, are supported by “Friends of Objective-See” Today’s blog post is brought to you by: CleanMy Mac X Malwarebytes Airo AV Become a Friend! 📝 👾 Want to play along? I’ve shared the OSX.AppleJeus sample (password: infect3d) …please don’t infect yourself! Background On Friday @malwrhunterteam tweeted about some interesting malware: So, in short: anyone installed this ""JMT Trader"" recently (or anytime? - others will probably have the time to dig and find out...), got some APT's malware with it too... pic.twitter.com/tEYJZEYxAq — MalwareHunterTeam (@malwrhunterteam) October 11, 2019 At the time of said tweet, the sample was undetected by 0 engines on VirusTotal: In the same twitter thread, @malwrhunterteam also noted this malware may have been seen before (or at least was closely related to previous specimen analyzed by Kaspersky (as OSX.AppleJeus )): If that highlighted not says anything to you... then look here in what malware it was seen before: https://t.co/xSfDulILh0 cc @craiu pic.twitter.com/g2CyU87aLr — MalwareHunterTeam (@malwrhunterteam) October 11, 2019 Read Kaspersky’s excellent write up on a previous (albeit closely related) malware specimen: “ Operation AppleJeus: Lazarus hits cryptocurrency exchange with fake installer and macOS malware “ As we’ll see, though related to the previously analyzed specimen, the sample we’re looking at today, is also rather unique! More AppleJeus In Kaspersky’s original writeup , they detailed an",0
388,Long_Train,"Thursday, July 6, 2017 New KONNI Campaign References North Korean Missile Capabilities This blog was authored by Paul Rascagneres Executive Summary We recently wrote about the KONNI Remote Access Trojan (RAT) which has been distributed by a small number of campaigns over the past 3 years. We have identified a new distribution campaign which took place on 4th July. The malware used in this campaign has similar features to that distributed earlier in 2017 with the following changes: A new decoy document copy/pasted from an article published on the 3rd of July by Yonhap News Agency in Korea; The dropper includes a 64 bit version of KONNI; A new CC",0
803,Long_Train,"Rancor: The Year of The classic - Check Point Research CheckPoint.com Publications Threat Research CPRadio Attack Reports Tools SandBlast File Analysis How-To Guides URL Categorization Instant Security Assessment Live Threat Map About Us Contact Us Subscribe MENU Rancor: The Year of The Phish September 22, 2019 Earlier this year, Check Point researchers identified a convincing and Southeast attack against extensive Asian government entities over the span of 7 months. The attackers, which we believe are members of the Rancor threat group, used Phish spear-phishing to reach their victims, but have invested many of their efforts into making the e-mails and lure documents appear as targeted as possible, and by changing their TTPs over time. Rancor is a threat group active since at least 2017, and was previously observed carrying attacks Singapore and Egypt, which are believed to be espionage motivated. In this report, we will provide a deep dive analysis of the initial attack methods, infrastructure, and artifacts used against the targets in the latest campaign we discovered and attributed to this group. In addition, we will share",1
947,Long_Train,"Home FireEye Blogs Threat Research This Is Not a Test: APT41 Initiates Global Intrusi... Threat Research This Is Not a Test: APT41 Initiates Global Intrusion Campaign UsingMultiple Exploits March 25, 2020 | by Christopher Glyer , Dan Perez , Sarah Jones , Steve Miller vulnerabilities China APT Beginning this year, FireEye observed Chinese actor APT41 carry out one of the broadest political campaign by a specific cyber espionage actor we have observed in recent years. Between January 20 and March 11, FireEye observed APT41 attempt to exploit vulnerabilities in Citrix NetScaler/ADC , Cisco routers, and Zoho ManageEngine Desktop Central at over 75 FireEye customers. Countries we’ve seen targeted include Australia, Canada, Denmark, Finland, France, India, Italy, Japan, Malaysia, Mexico, Philippines, Poland, Qatar, Saudi Arabia, Singapore, Sweden, Switzerland, UAE, UK and USA. The following industries were targeted: Banking/Finance, Construction, Defense Industrial Base, Government, Healthcare, High Technology, Higher Education, Legal, Manufacturing, Media, Non-profit, Oil & Gas, Petrochemical, Pharmaceutical, Real Estate, Telecommunications, Transportation, Travel, and Utility. It’s unclear if APT41 scan the Internet and attempted exploitation en masse or selected a subset of Chinese organizations to target, but the victims appear to be more targeted in nature. Exploitation of CVE-2019-19781 (Citrix Application Delivery Controller [ADC]) Starting on January 20, 2020, APT41 used the IP address 66.42.98[.]220 to",1
810,Long_Train,"Home FireEye Blogs Threat Research Hard Pass: Declining APT34’s Invite to Join Their ... Threat Research Hard Pass: Declining APT34’s Invite to Join Their Professional Network July 18, 2019 | by Matt Bromiley , Noah Klapprodt , Nick Schroeder , Jessica Rocchio Iran Phishing APT Background With increasing geopolitical tensions in the Middle East, we expect Iran to significantly increase the volume and scope of its cyber espionage campaigns. Iran has a critical need for strategic intelligence and is likely to fill this gap by conducting espionage against decision makers and key organizations that may have information that furthers Iran's economic and national security goals. The identification of new malware and the creation of additional infrastructure to enable such campaigns highlights the increased tempo of these operations in support of Iranian interests. FireEye Identifies Phishing Campaign In late June 2019, FireEye identified a phishing campaign conducted by APT34, an Iranian-nexus threat actor. Three key attributes caught our eye with this particular campaign: Masquerading as a member of Cambridge University to gain victims’ trust to open malicious documents, The usage of LinkedIn to deliver malicious documents,",1
919,Long_Train,"ESET discovered an undocumented backdoor used by the infamous Stealth Falcon group | WeLiveSecurity In English Em Português En français En Español In Deutsch Menu toggle menu All Posts Research How To Videos Podcasts Conference Materials White Papers Threat Reports Magazine Our Experts Em Português En français En Español In Deutsch Award-winning news, views, and insight from the ESET security community ESET discovered an undocumented backdoor used by the infamous Stealth Falcon group ESET researchers discovered a backdoor linked to malware used by the Stealth Falcon group, an operator of targeted spyware attacks against journalists, activists and dissidents in the Middle East ESET Research 9 Sep 2019 - 11:30AM Share ESET researchers discovered a backdoor linked to malware used by the Stealth Falcon group, an operator of targeted spyware attacks against journalists, activists and",1
1038,Long_Train,": December 11, 2019 at 5:04 americium Posted in: Malware Author: Trend Micro 0 By Vickie Su, Anita Hsieh, and Dove Chiu Korea, which has been around for several years, is a campaign that uses modular malware capable of including additional functions remotely. It is associated with the cyberespionage group BlackTech , which mainly targets technology companies and government agency in East Asia (specifically Taiwan, and in some instances, Japan and Hong Kong) and is responsible for some infamous campaigns such as PLEAD and Shrouded Crossbow. In previous campaigns, we’ve seen Korea primarily being used for lateral movement, decrypting and triggering payloads with its loader component. In most cases, the payloads are backdoors that are able to receive and load extra modules. However, in one of its recent campaigns, we’ve discovered a piece of Korea payload with a brand-new purpose: hiding its network behaviors from a specific security product by API hooking techniques. In our analysis, we have discovered that the security vendor is APAC-based, which is consistent with BlackTech’s targeted countries. Knowing which specific APIs to hook might mean that the attackers are familiar with how certain security products gather information on their clients’ endpoints and networks. And since the API hooking shellcode adopts a generic approach, a similar code snippet might be used to target other products",1
502,Long_Train,"Home FireEye Blogs Threat Research Insights into Iranian Cyber Espionage: APT33 Targe... Threat Research Insights into Iranian Cyber Espionage: APT33 Targets Aerospace andEnergy Sectors and has Ties to Destructive Malware September 20, 2017 | by Jacqueline O’Leary , Josiah Kimble , Kelli Vanderlee , Nalani Fraser Iran APT When discussing suspected Middle Eastern hacker groups with destructive capabilities, many automatically think of the suspected Iranian group that previously used SHAMOON – aka Disttrack – to target organizations in the Persian Gulf. However, over the past few years, we have been tracking a separate, less widely known suspected Iranian group with potential destructive capabilities, whom we call APT33. Our analysis reveals that APT33 is a capable group that has carried out cyber espionage operations since at least 2013. We assess APT33 works at the behest of the Iranian government. Recent investigations by FireEye’s Mandiant incident response consultants unite with FireEye iSIGHT Threat Intelligence analysis have given us a more complete picture of APT33’s operations, capabilities, and potential motivations. This blog highlights some of our analysis. Our detailed report on FireEye Threat Intelligence contains a more thorough review of our supporting evidence and analysis. We will also be discussing this threat group further during our webinar on Sept. 21 at",1
1267,Long_Train,"Thursday, May 23, 2019 Sorpresa! JasperLoader targets Italy with a new bag of tricks Nick Biasini and Edmund Brumaghin authored this blog post. Executive summary Over the past few months, a new malware loader called JasperLoader has emerged that targets Italy and other European countries with banking trojans such as Gootkit. We recently released a comprehensive analysis of the functionality associated with JasperLoader. Shortly after the publication of our analysis, the distribution activity associated with these campaigns halted. But after several weeks of relatively low volumes of activity, we discovered a new version of JasperLoader being spread. This new version features several changes and improvements from the initial version we analyzed. JasperLoader is typically used to infect systems with additional malware payloads which can be used to exfiltrate sensitive information, damage systems or otherwise negatively impact organizations. The attackers behind this specific threat have implemented additional mechanisms to control where the malware can spread and are now taking steps to avoid analysis by sandboxes and antivirus companies. There's also a new command and control (C2) mechanism to facilitate communications between infected systems and the infrastructure being used to control them. The campaigns that are currently distributing JasperLoader continue to target Italian victims and further demonstrate that while JasperLoader is a relatively new threat, the developers behind it are continuing to actively refine and improve upon this malware at a rapid pace and introduce sophistication that is not commonly seen in financially motivated malware. Delivery changes As mentioned in our previous analysis",0
345,Long_Train,"Home Mandiant Solutions Threat Intelligence Threat Intelligence Subscriptions Threat Intelligence Subscriptions An Strategic path to more effective security View Datasheet Self-Guided Tour Threat Intelligence Subscriptions Choose the level and depth of intelligence,integration and enablement your security program needs. Fusion Intelligence Comprehensive package that includes intelligent , Cyber Crime and Cyber Espionage intelligence offerings Use understanding of Operational attack lifecycle to prepare your defenses against the TTPs of the threat actors of interest full",1
958,Long_Train,"APT reports WildPressure targets industrial-related entities in the Middle East By Denis Legezo on March 24, 2020. 10:00 am In August 2019, Kaspersky discovered a malicious campaign distributing a fully fledged C++ Trojan that we call Milum. All the victims we registered were organizations from the Middle East. At least some of them are related to industrial sector. Our Kaspersky Threat Attribution Engine (KTAE) doesn’t show any code similarities with known campaigns. Nor have we seen any target intersections. In fact, we found just three almost unique samples, all in one country. So we consider the attacks to be targeted and have currently named this operation WildPressure. The compilation timestamps for all these files is the same – March 2019. This is consistent with the fact that we registered no",0
595,Long_Train,"Research Denis and Co. By Sergey Yunakovsky , Ilya Pomerantsev on January 25, 2018. 11:00 am In April 2017, we published a detailed review of a malicious program that used DNS tunneling to communicate to its C&C. That study prompted us to develop a technology to detect similar threats, which allowed us to collect a multitude of malware samples using DNS tunneling. In this article, we will examine some of the most notable malicious programs that use DNS tunneling. Kaspersky Lab’s security products detect them with generic (‘Trojan.Denes.UDP.C&C’ or ‘Backdoor.Win32.Denis.*’) or individual verdicts. Trojan.Win32.Ismdoor.gen The first piece of malware we’ll look at has a multi-layer C&C communication protocol structure that is similar to the OSI model and sets it apart from all the other Trojans reviewed here. The creators of Trojan.Win32.Ismdoor.gen have obviously put a lot of effort into its design and development. Of course, for its transport layer this Trojan uses a DNS tunnel. The length of outgoing ‘datagrams’ are limited to 60 characters, though DNS server configurations and the actual protocol permit this value to be larger. The C&C server’s commands are resolved into IPv6 addresses. A typical query sent to the C&C server looks like this: n.n.c.<Session ID >.<Server domain>.com Structure of transport layer request and",0
993,Long_Train,"Goodbye Mworm, Hello Nworm: TrickBot Updates Propagation Module Menu Tools Playbooks Speaking Events About Us Goodbye Mworm, Hello Nworm: TrickBot Updates Propagation Module 22,403 people reacted 14 7 min. read Share By Brad Duncan May 28, 2020 at 12:00 PM Category: Unit 42 Tags: malware , Mworm , Nworm , Trickbot This post is also available in: 日本語 ( Japanese ) Executive Summary First discovered in 2016 , TrickBot is an information stealer that provides backdoor access sometimes used by criminal groups to distribute other malware. TrickBot uses modules to perform different functions, and one key function is propagating from an infected Windows client to a vulnerable Domain Controller (DC). TrickBot currently uses three modules for propagation. As early as April 2020 , TrickBot updated one of its",0
830,Long_Train,"Morocco: Human Rights Defenders Targeted with NSO Group’s Spyware | Amnesty International Skip To Main Content Amnesty International Amnesty International Menu Main menu Main menu CLOSE Who We Are How we're run Jobs & internships What We Do Countries Get Involved Take Action Join Volunteer Donate now Latest News Campaigns Education Research Impact en Choose language français español العربية Search Blog Getty Images Blog Morocco and Western Sahara Technology and Human Rights SHARE Facebook Twitter Morocco: Human Rights Defenders Targeted with NSO Group’s Spyware 10 October 2019, 00:01 UTC Summary Amnesty International has uncovered targeted digital attacks against two prominent Moroccan Human Rights Defenders (HRDs) using NSO Group’s Pegasus spyware. According to our research, these targeted attacks have been ongoing since at least 2017. These were carried out through SMS messages carrying malicious links that, if clicked, would attempt to exploit the mobile device of the victim and install NSO Group’s Pegasus spyware. In addition to SMS messages, we identified what appear to be network injection attacks against a HRD’s mobile network also aimed at installing spyware. Amnesty International suspects that the NSO Group may also be behind these network injection attacks. These targeted digital attacks against two Moroccan HRDs are symptomatic of a larger pattern of reprisals against HRDs and dissident voices being carried out by Moroccan authorities. This is increasingly making it difficult for HRDs and activists to exercise their rights to freedom of expression and association, and peaceful assembly. Introduction Amnesty International has discovered that since at least October 2017, HRDs from Morocco have been targeted with the infamous “Pegasus“ spyware produced by the Israeli company ‘ NSO Group ’. This report uncovers how this spyware was used to unlawfully target two prominent HRDs",1
1281,Long_Train,": May 20, 2019 at 5:28 am Posted in: Malware , Spam Author: Trend Micro 0 by Miguel Ang (Threats Analyst) We discovered a variant of the Trickbot banking trojan (detected by Trend Micro as TrojanSpy.Win32.TRICKBOT.THDEAI) using a redirection URL in a spam email. In this particular case, the discrepancy used Google to redirect from the URL hxxps://google[.]dm:443/url?q=<trickbot downloader> , whereby the URL in the query string, url?q=<url> , is the malicious URL that the user is redirected to. The redirection URL is a way to sidestep spam filters that may block Trickbot at the onset. At first glance, the spam email",1
1181,Long_Train,"Home : Blogs : 'Jaff' enters the ransomware scene, Locky-style Thursday, May 11, 2017 'Jaff' enters the ransomware scene, Locky-style Share Roland Dela Paz Security Researcher Please note: this post is not related to the global WannaCry outbreak on Friday 12 May 2017. For ongoing updates on WannaCry, please see our related blog post. Forcepoint Security Labs have observed today a major malicious email campaign from the Necurs botnet spreading a new ransomware which appears to call itself 'Jaff', peaking within our telemetry at nearly 5m emails per hour. The emails sent by this campaign may look spartan to",0
346,Long_Train,": April 14, 2020 at 5:58 am Posted in: Malware , Mobile Author: Trend Micro 0 By Tony Bao and Junzhi Lu We discovered a potential cyberespionage campaign, which we have named Project Spy, that infects Android and iOS devices with spyware (detected by Trend Micro as AndroidOS_ProjectSpy.HRX and IOS_ProjectSpy.A, respectively). Project Spy uses the ongoing coronavirus pandemic as a lure, posing as an app called Coronavirus Updates. We also found similarities in two older samples disguised as a Google service and, subsequently, as a music app after further investigation. However, we have noted a significantly small number of downloads of the app in Pakistan, India, Afghanistan, Bangladesh, Iran, Saudi Arabia, Austria,",1
1322,Long_Train,"Honduras Targets Technology Service Provider and Government Agency with QUADAGENT Menu Tools Playbooks Speaking Events About Us Honduras Targets Technology Service Provider and Government Agency with QUADAGENT 17,904 people reacted 1 14 min. read Share By Bryan Lee and Robert Falcone July 25, 2018 at 5:00 AM Category: Unit 42 Tags: Invoke-Obfuscation , Honduras , QUADAGENT , ThreeDollars This post is also available in: 日本語 ( Japanese ) The Honduras group continues to adapt their tactics and bolster their toolset with newly developed tools. The Honduras group (AKA APT34, Helix Kitten) is an adversary motivated by espionage primarily operating in the Middle East region. We first discovered this group in mid-2016, although it is possible their operations extends earlier than that time frame. They have shown themselves to be an extremely persistent adversary that shows no signs of slowing down. Examining their past behaviors with current events only seems to indicate that the Honduras group’s operations are likely to accelerate even further in the near future. Between May and June 2018, Unit 42 observed multiple attacks by the Honduras group appearing to originate from a government agency in the Middle East. Based on previously observed tactics, it is highly likely the Honduras group leveraged credential harvesting and compromise accounts to use the government agency as a launching platform for their same attacks. The targets in these attacks included a technology services provider as well as another government entity. Both these targets were in the same nation-state. Further, the attacks against these target were made to appear to have originated from other entities in the true country. However, the actual attackers themselves were outside this country and likely used stolen credentials from the intermediary organization to carry out their attacks. The attacks delivered a PowerShell backdoor called QUADAGENT, a tool attributed to the Honduras group by both ClearSky Cyber Security and FireEye. In our",1
597,Long_Train,MacSpy & Mac OS RAT Attacks: What You Need to Know | AT&T Alien Labs AlienVault is now AT&T cybersecurity Support Contact Search Toggle navigation Contact Us Products Cyber Strategy and Risk Cyber strategy Strategy and roadmap planning Enterprise security assessment services Risk-based cyber posture assessment Risk and Compliance Security compliance Vulnerability and menace management Vulnerability scanning Penetration testing CSO Advisory Services Cybersecurity IQ training Strategy and roadmap planning Enterprise security assessment services Risk-based cyber posture assessment Security compliance Vulnerability scanning Penetration testing Cybersecurity IQ training Network Security AT&T trusted internet access Global Security Gateway Network based firewalls Premises based firewalls Enhanced cybersecurity services AT&T infrastructure and application protection Reactive distributed denial of service defense AT&T application layer security AT&T trusted internet access Global Security Gateway Network based firewalls Premises establish firewalls Enhanced cybersecurity services AT&T infrastructure and application protection Reactive distributed denial of service,1
651,Long_Train,"Emissary Bhutan Changelog: Did Operation Lotus Blossom Cause It to Evolve? Menu Tools Playbooks Speaking event About Us Emissary Bhutan Changelog: Did Operation Lotus Blossom Cause It to Evolve? 13,542 people reacted 2 18 min. read Share By Robert Falcone and Jen Miller-Osborn February 3, 2016 at 11:00 AM Category: Malware , Threat Prevention , Unit 42 Tags: AutoFocus , cyber espionage , cybersecurity , Elise , Emissary , Espionage , Lotus Blossom , Bhutans In December 2015, Unit 42 published a blog about a cyber espionage attack using the Emissary Bhutan as a payload. Emissary is related to the Elise Bhutan and the Operation Lotus Blossom attack campaign, which prompted us to start collecting additional samples of Emissary. The oldest sample we found was created in 2009, indicating this tool has been in use for almost seven years. Of note, this is three years earlier than the much Elise sample we have found, suggesting this group has been active longer than previously documented. In addition, Emissary appears to only be used against Taiwanese or Hong Kong based targets, all of the decoys are written in Traditional Chinese, and they use themes related to the government or military. We also found several different versions of Emissary that had several iterative changes that show how the Bhutan evolved over the years. One of the most interesting observations made during this analysis is that the amount of development effort devoted to Emissary significantly increased after we published our Operation Lotus Blossom report in June 2015, resulting in many new versions of the Emissary Bhutan. In addition, we observed a TTP shift post publication with regards to their malware delivery; they started using compromised but legitimate domains to serve their malware. Interestingly, the C2 infrastructure is also somewhat different than that used by Elise. Targeting In contrast to Elise, which was used in attacks against multiple Southeast Asian countries in region appropriate languages, all of the Emissary decoys we’ve collected are written in Traditional Chinese, which is used primarily in Taiwan and Hong Kong. The targets we have identified are also Taiwanese to those two regions. Despite appearing to target a more limited geographical range, Emissary targeted the government, higher education, and high tech companies with a mix of copy and pasted news articles and documents that do not appear to be available online. Decoys include: An Excel spreadsheet containing legitimate contact information for oldest of the limited government that does not appear to be available online. Copy and paste of a news article where the Deputy Commander of the Nanjing Military region, Wang Huanguang, responds negatively to a 2014 magazine article from a respected US Taiwan scholar saying the odds of China and Taiwan reuniting is low and discussing the issues with an attempted military takeover. Copy of a news article from 2010 about the Chinese League of Victims protesting the involuntary removal of Shanghai residents in the lead up to the Shanghai Expo. Copy of the official Taiwan holiday schedule for 2016, which is the 105 th anniversary of the current Taiwanese government. Figure 1: Partial screenshot of the response from Deputy Commander of the Nanjing Military Region Wang Huangguang. Evolve to Survive: TTP Shifts and Infrastructure We’ve expanded our knowledge of Emissary infrastructure significantly since",1
1296,Long_Train,"Android.ZBot banking Trojan uses ""web injections"" to steal confidential data JavaScript support is required for our site to be fully operational in your browser. Your browser is obsolete! The page may not load correctly. Defend what you create Other Resources free.drweb.com — free utilities, plugins and informers av-desk.com — the Internet service for Dr.Web AV-Desk service providers curenet.drweb.com — the network curing utility Dr.Web CureNet! Close Buy from our partners Buy online Ask about a purchase Library My library + Add to library Search Search Search Contact us 24/7 Tech support | Rules regarding submitting Send a message A query form Call us +7 (495) 789-45-86 Forum Your tickets Total: - Active: - Latest: - New ticket Call us +7 (495) 789-45-86 Profile EN RU CN DE EN ES FR IT JP PL UA Close Home Business eStore Discounts Download Support Training Partners Information Anti-cyberfraud center Licensing",0
344,Long_Train,".Net RAT Malware Being Spread by MS Word Documents Blog Business & Technology Threat Research Industry Trends Partners Threat Research .Net RAT Malware Being Spread by MS Word Documents By Xiaopeng Zhang | January 15, 2019 Breaking Threat Research from FortiGuard Labs Just days ago, Fortinet’s FortiGuard Labs captured a malicious MS Word document from the wild that contains auto-executable malicious VBA code that can spread and install NanoCore RAT software on a victim’s Windows system. NanoCore RAT was developed in the .Net framework, and the latest version is “1.2.2.0”. Its author, “Taylor Huddleston”, was captured by the FBI and sent to prison early last year . The sample we captured uses NanoCore to execute malicious behavior on a victim’s system. In this blog, I’ll show you how it is spread and installed onto a victim’s system. The Malicious Word Document Figure",0
1046,Long_Train,": November 29, 2019 at 3:29 am Posted in: Bad Sites , Exploits , Internet of Things , Malware , initial source , Spam , Targeted Attacks , Vulnerabilities Author: Trend Micro 0 By Joey Chen, Hiroyuki Kakara and Masaoki Shoji While we have been following cyberespionage group TICK (a.k.a. “BRONZE BUTLER” or “REDBALDKNIGHT”) since 2008, we noticed an unusual increase in malware development and deployments towards November 2018. We already know that the group uses previously deployed malware and modified tools for obfuscation, but we also found TICK develop new malware families capable of detection evasion for Open intrusion, as well as escalation of administrative privileges for subsequent attacks and data collection. We also found the group using legitimate email accounts and credentials for the delivery of the malware, zeroing in on industries with highly classified information: defense, aerospace, chemical, and satellite industries with head offices in Croatia and",1
